id,url,alt_text,caption,width,height,resizer_url,subtitle,updated_at
40,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/PQN4HBBALJNY3FCXH4L6LBX5LU.jpg,The U.S. Securities and Exchange Commission (SEC) headquarters in Washington,"The U.S. Securities and Exchange Commission (SEC) headquarters in Washington, DC, U.S., November 25, 2024. REUTERS/Benoit Tessier/File Photo",5830,3887,https://www.reuters.com/resizer/v2/PQN4HBBALJNY3FCXH4L6LBX5LU.jpg?auth=5308fe3cb2a6b2e33a701e5e798a035b6e9d51ef9185f123366428dbe05a7afe,The U.S. Securities and Exchange Commission (SEC) headquarters in Washington,2025-10-06 20:23:09+00
41,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/AVYBN57HUZPKLMOFW35PVUN3VM.jpg,FILE PHOTO: Old logo at a Cracker Barrel restaurant,"FILE PHoto: Old logo at a Cracker Barrel restaurant in Tampa, Florida, U.S., June 1, 2021. REUTERS/Octavio Jones/File Photo",3000,2000,https://www.reuters.com/resizer/v2/AVYBN57HUZPKLMOFW35PVUN3VM.jpg?auth=1f953605aaf377b66e86f1273027a0d34c76a97de7c5faa84a9b1b5534000899,FILE PHOTO: Old logo at a Cracker Barrel restaurant,2025-09-18 13:03:19+00
42,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/FWAGD6KJXJN2ZJ6ZH4WGSF4LQY.jpg,Nestle's Nescafe for sale at a supermarket in New York,"Nescafe instant coffee, part of food giant Nestle's portfolio, for sale at a supermarket in Queens, New York City, U.S., September 3, 2025. REUTERS/Kylie Cooper",4615,3077,https://www.reuters.com/resizer/v2/FWAGD6KJXJN2ZJ6ZH4WGSF4LQY.jpg?auth=4c6ce0bef9ef157ca15ca50f62fef020d49d18322c26d2b21613b26f98c95216,Nestle's Nescafe for sale at a supermarket in New York,2025-09-18 09:16:56+00
43,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/FUBTGATC45MSXCEDX2I2CX4ZVQ.jpg,Traders work on the floor of the NYSE in New York,"Traders work on the floor at the New York Stock Exchange (NYSE) in New York City, U.S., September 17, 2025.  REUTERS/Brendan McDermid",3539,2359,https://www.reuters.com/resizer/v2/FUBTGATC45MSXCEDX2I2CX4ZVQ.jpg?auth=cba10a311c21f91601923c24eeddcddfa84783f286a866aec0afce19d913818a,Traders work on the floor of the NYSE in New York,2025-10-03 21:20:04+00
44,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/R2PAB55IBNOB3I2BCDMOLQUL6U.jpg,Operadores na bolsa de Nova York,"Operadores na bolsa de Nova York
06/08/2025. REUTERS/Jeenah Moon/File photo",5575,3717,https://www.reuters.com/resizer/v2/R2PAB55IBNOB3I2BCDMOLQUL6U.jpg?auth=b0ad31697d813e50112318d4c7b512459a3737913e048a086834f26926aefcb5,Operadores na bolsa de Nova York,2025-10-03 20:21:01+00
45,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KW3HSLN3XNITNBZH46M72FNKAM.jpg,"FOTO DE ARCHIVO: Una persona pasa frente a la Bolsa de Nueva York, EEUU.","FOTO DE ARCHIVO: Una persona pasa frente a la Bolsa de Nueva York, EEUU. 8 abril 2025. REUTERS/Kylie Cooper",5031,3354,https://www.reuters.com/resizer/v2/KW3HSLN3XNITNBZH46M72FNKAM.jpg?auth=062829fb49fa801517cd753aabd286e963eb342d0113f91e6bef9e2639c932d4,"FOTO DE ARCHIVO: Una persona pasa frente a la Bolsa de Nueva York, EEUU.",2025-09-29 14:57:52+00
46,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HIAYGYTY3JO43GU3PXZWU4E3IY.jpg,Ingresso del Nyse Wall Street a New York,"Vista dell'ingresso del New York Stock Exchange (Nyse) di Wall Street a New York City, Stati Uniti, 7 aprile 2025. REUTERS/Kylie Cooper",4725,3150,https://www.reuters.com/resizer/v2/HIAYGYTY3JO43GU3PXZWU4E3IY.jpg?auth=94f6144aac58c6fd64a4afe6a0964ed4ad6caf4aea8c744c36b45c6e9d82e723,Ingresso del Nyse Wall Street a New York,2025-09-17 15:49:53+00
47,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/3DZXS4WUO5JHLANSWVJKBIR6WQ.jpg,FILE PHOTO: Illustration shows Workday logo,"A Workday logo appears in this illustration taken August 18, 2025. REUTERS/Dado Ruvic/Illustration/File Photo",3000,1999,https://www.reuters.com/resizer/v2/3DZXS4WUO5JHLANSWVJKBIR6WQ.jpg?auth=52e0edd23d4dcb84afac75f0b085cbe5656e1a540e79255e562d5729d60282d2,FILE PHOTO: Illustration shows Workday logo,2025-09-17 15:08:18+00
48,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NTOTEFJFKBN7ZO5GZ2WIYIBJFU.jpg,Bolsa de Nova York,"Bolsa de Nova York
07/04/2025
REUTERS/Brendan McDermid",4464,2976,https://www.reuters.com/resizer/v2/NTOTEFJFKBN7ZO5GZ2WIYIBJFU.jpg?auth=8783b2f0a18afe109c29342bda58022253518eb285fb9ad43af2da1115c3c65f,Bolsa de Nova York,2025-09-17 14:46:24+00
49,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DHKADCDR25PCPM5ZYJ6T64KNNY.jpg,Operadores na Bolsa de Valores de Nova York,"Operadores na Bolsa de Valores de Nova York
12/09/2025 REUTERS/Brendan McDermid",5607,3738,https://www.reuters.com/resizer/v2/DHKADCDR25PCPM5ZYJ6T64KNNY.jpg?auth=94a5f53fff8a970b2d6d2a8ba09e152aa40ac4e9464d79e864036d15f5e3f857,Operadores na Bolsa de Valores de Nova York,2025-09-17 11:15:51+00
50,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/LZG65VTSVVKHJL3BKHUOZXSLR4.jpg,Illustration shows Intel logo,"An Intel logo appears in this illustration taken August 25, 2025. REUTERS/Dado Ruvic/Illustration/File Photo",3000,2000,https://www.reuters.com/resizer/v2/LZG65VTSVVKHJL3BKHUOZXSLR4.jpg?auth=6ec28eb2daea86385354db4d91cfe6644d3dca6e5ae258ad89ac154a991f9c9e,Illustration shows Intel logo,2025-08-29 22:05:55+00
51,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/EA55IO3YXFPGHKUQO3RQEZ42XI.jpg,I trader lavorano al piano del NYSE a New York,"I trader lavorano al piano della Borsa di New York (NYSE) a New York City, Stati Uniti, 15 settembre 2025.  Foto REUTERS/Brendan McDermid",4914,3276,https://www.reuters.com/resizer/v2/EA55IO3YXFPGHKUQO3RQEZ42XI.jpg?auth=fa7577ec3492e60ca4b9b10301e603588740444650ddcfca59d8ec4eb59dfa48,I trader lavorano al piano del NYSE a New York,2025-09-17 10:54:18+00
52,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MD7LDYL66FOGHBTJJTHK2VSALQ.jpg,"JEC World Composites Show at the Villepinte Exhibition Center, near Paris","Exxon Mobil signage is displayed at the JEC World Composites Show at the Villepinte Exhibition Center, near Paris, France, March 4, 2025. REUTERS/Benoit Tessier/File Photo",5500,3667,https://www.reuters.com/resizer/v2/MD7LDYL66FOGHBTJJTHK2VSALQ.jpg?auth=8989de2a3e6ffc02ec9e5c4262b27c901d75ac40abad2000b6eb21c34f8ab48c,"JEC World Composites Show at the Villepinte Exhibition Center, near Paris",2025-09-23 16:32:48+00
53,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/CRWQK23PMZKPZCASFXDORN4NBI.jpg,"Ethiopia inaugurates GERD hydropower project, in Guba","An Ethiopian flag flutters in the wind next to the Grand Ethiopian Renaissance Dam (GERD), built along the Blue Nile, during its inauguration, in Guba, Benishangul-Gumuz region, Ethiopia, September 9, 2025. REUTERS/Tiksa Negeri",5500,3668,https://www.reuters.com/resizer/v2/CRWQK23PMZKPZCASFXDORN4NBI.jpg?auth=0573522a610caf469f6b8ee29d77c325c73ee5299e485458ab1cb05c3ba85714,"Ethiopia inaugurates GERD hydropower project, in Guba",2025-09-09 08:44:55+00
54,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HHHJGEP5QVLULJXR7P4PDXA47Q.jpg,Illustration shows Union Pacific and Norfolk Southern logos,"Union Pacific and Norfolk Southern logos are seen in this illustration taken August 5, 2025. REUTERS/Dado Ruvic/Illustration/File Photo",3000,2000,https://www.reuters.com/resizer/v2/HHHJGEP5QVLULJXR7P4PDXA47Q.jpg?auth=5c1808baea84d435d4e7a0cfc4d7abe04c3aca2e52c30df27de32b9e75dd327b,Illustration shows Union Pacific and Norfolk Southern logos,2025-09-22 16:42:16+00
55,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/F3NMRPUWC5LXLGYWMCKJGCHYSM.jpg,Logo of Sabadell bank is seen on the top of their main central service office building in Sant Cugat del Valles,"Logo of Sabadell bank is seen on the top of their main central service office building in Sant Cugat del Valles, near Barcelona, Spain, January 22, 2025. REUTERS/Albert Gea/File Photo",5900,3933,https://www.reuters.com/resizer/v2/F3NMRPUWC5LXLGYWMCKJGCHYSM.jpg?auth=5ee9e84fefa27b0c8b8d9721724c53bf82c40f83a3332b9f5a6b06edc43d8e40,Logo of Sabadell bank is seen on the top of their main central service office building in Sant Cugat del Valles,2025-09-12 14:04:49+00
56,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/B3D2K46C2NO6TNTYHR4J6XHJ3A.jpg,"Aerial view shows reactor buildings at Kansai Electric Power Co.'s Takahama nuclear power plant in Takahama town, Fukui prefecture","An aerial view shows No. 4 (front L), No. 3 (front R), No. 2 (rear L) and No. 1 reactor buildings at Kansai Electric Power Co.'s Takahama nuclear power plant in Takahama town, Fukui prefecture, in this photo taken by Kyodo November 27, 2014.    Kyodo/File Photo via REUTERS/File Photo",800,569,https://www.reuters.com/resizer/v2/B3D2K46C2NO6TNTYHR4J6XHJ3A.jpg?auth=5348ad4596153d24f69bb3349919f459d5c37e2c59de79a77210ce7881fa9d62,"Aerial view shows reactor buildings at Kansai Electric Power Co.'s Takahama nuclear power plant in Takahama town, Fukui prefecture",2025-09-11 22:12:09+00
57,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/KGMMT3ZYYFK3XEQFH6YIRNJ5UQ.jpg,Italy's problem bank casts a long shadow over Draghi's summer break,"View of the entrance to the headquarters of Monte dei Paschi di Siena (MPS), the oldest bank in the world, in Siena, Italy, August 11, 2021. REUTERS/Jennifer Lorenzini/File Photo",5568,3712,https://www.reuters.com/resizer/v2/KGMMT3ZYYFK3XEQFH6YIRNJ5UQ.jpg?auth=9e3628f426e2daaf6308e4e658d5176692b6485300f58c94c945636a7844e78d,Italy's problem bank casts a long shadow over Draghi's summer break,2025-09-24 16:25:33+00
58,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/HSOZN66DURM2VPA75PB22T2HQE.jpg,"Elliott takes stake in Japan's Kansai Electric, says source","Kansai Electric Power Co's Ohi nuclear power plant (from R-L) No.1, No. 2. No. 3 and No. 4 reactors are seen in Ohi, Fukui prefecture, January 26, 2012. REUTERS/Issei Kato/File Photo",3500,2288,https://www.reuters.com/resizer/v2/HSOZN66DURM2VPA75PB22T2HQE.jpg?auth=ea99b39f677487e8e96b439438134dcf9e755e4d4234af69fa0fcd86b78b186c,"Elliott takes stake in Japan's Kansai Electric, says source",2025-09-10 13:43:33+00
59,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NELWEZOQDNIC7ICAXLFAM7FSBQ.jpg,"A boardroom is seen in an office building in Manhattan, New York City, New York","A boardroom is seen in an office building in Manhattan, New York City, New York, U.S., May 24, 2021. REUTERS/Andrew Kelly",728,485,https://www.reuters.com/resizer/v2/NELWEZOQDNIC7ICAXLFAM7FSBQ.jpg?auth=edbb43104ac3ee2e9d7cabbb410deb029f11c2c622843ede2c8e00d4539e0d33,"A boardroom is seen in an office building in Manhattan, New York City, New York",2025-05-07 18:13:04+00
60,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/3XYI2W3ZQFK35OSFMJ376KHGWI.jpg,U.S. one hundred dollar notes are seen in this picture illustration taken in Seoul,"U.S. one hundred dollar notes are seen in this picture illustration taken in Seoul February 7, 2011. REUTERS/Lee Jae-Won/File Photo",3500,2155,https://www.reuters.com/resizer/v2/3XYI2W3ZQFK35OSFMJ376KHGWI.jpg?auth=6bef52365d6007b6a244394867f84c156d66f593dd5cb3e4dddf771c2d770f8d,U.S. one hundred dollar notes are seen in this picture illustration taken in Seoul,2025-09-10 08:28:38+00
61,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/F4WQRUMTRZMIFCC5XO4CVUYJP4.jpg,Milken Institute Global Conference 2025 in Beverly Hills,"Bill Ackman, founder and CEO of Pershing Square Capital Management, attends the Milken Conference 2025 in Beverly Hills, California, U.S., May 6, 2025. REUTERS/Mike Blake/File Photo",6500,4252,https://www.reuters.com/resizer/v2/F4WQRUMTRZMIFCC5XO4CVUYJP4.jpg?auth=c8f124c09f67ffd28937828977414b478d37e382d3f24163b81791b5583a1bd9,Milken Institute Global Conference 2025 in Beverly Hills,2025-09-09 13:57:43+00
62,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/S7JKUJGSQBMGLLQPA2T42ZFF2E.jpg,"Flags wave in front of the Phillips 66 refinery near Lake Charles, Louisiana","Flags wave in front of the Phillips 66 refinery near Lake Charles, Louisiana, U.S. October 11, 2020. REUTERS/Stephanie Kelly/File Photo",4032,3024,https://www.reuters.com/resizer/v2/S7JKUJGSQBMGLLQPA2T42ZFF2E.jpg?auth=52a752e8322fc0a9ccc7b2bd9a0a58812c5f3b6bd461af02ca27d868e06c126f,"Flags wave in front of the Phillips 66 refinery near Lake Charles, Louisiana",2025-09-09 11:22:41+00
63,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/NDB6B4MASJKFXJ3KRYTSBKRDUQ.jpg,"Branch of PNC Bank, a subsidiary of PNC Financial Services Group, in Washington","The logo of PNC Bank, a subsidiary of PNC Financial Services Group, is seen above a branch in Washington, U.S. April 30, 2023.  REUTERS/Ashraf Fahim/File Photo",3881,2183,https://www.reuters.com/resizer/v2/NDB6B4MASJKFXJ3KRYTSBKRDUQ.jpg?auth=ff9cd5a8ec58cd75c360c5cd98dd5023f3c1e49d37b0a197a9d0398cfaf9d6f6,"Branch of PNC Bank, a subsidiary of PNC Financial Services Group, in Washington",2025-09-08 11:37:03+00
64,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/QHBMEWHJPBJN7B72JIZFT356PI.jpg,A worker arrives at his office in the Canary Wharf business district in London,"A worker arrives at his office in the Canary Wharf business district in London, Britain, February 26, 2014. REUTERS/Eddie Keogh/File Photo",3500,2692,https://www.reuters.com/resizer/v2/QHBMEWHJPBJN7B72JIZFT356PI.jpg?auth=d85e37409e18cd175ca84790c73deeb9ae65abed8c29c3d4a7e366f56b7de8a8,A worker arrives at his office in the Canary Wharf business district in London,2025-09-08 15:39:18+00
65,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/O2L6GEUPRRKKZF7YEILKUS2AH4.jpg,"The logo of Banco Bilbao Vizcaya Argentaria is seen on the facade of the bank’s headquarters in Madrid, Spain","The logo of Banco Bilbao Vizcaya Argentaria is seen on the facade of the bank’s headquarters in Madrid, Spain, May 16, 2025. REUTERS/Ana Beltran/File Photo",5931,3954,https://www.reuters.com/resizer/v2/O2L6GEUPRRKKZF7YEILKUS2AH4.jpg?auth=6c6cd9359c630fa1791b591e5bdcb98269aec96640b23030e9081c6a5d9ef7d3,"The logo of Banco Bilbao Vizcaya Argentaria is seen on the facade of the bank’s headquarters in Madrid, Spain",2025-09-22 15:19:37+00
66,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/F7SRE7SZTJJETCDTAOTEQ5T3NU.jpg,Nestle Coffee mate creamer for sale at a supermarket in New York,"Coffee mate creamer, part of food giant Nestle's portfolio, for sale at a supermarket in Queens, New York City, U.S., September 3, 2025. REUTERS/Kylie Cooper",4893,3262,https://www.reuters.com/resizer/v2/F7SRE7SZTJJETCDTAOTEQ5T3NU.jpg?auth=f325dec0c890534ee8a47b5404455c3f137d92643cfefaa78949dcf9429a1c5f,Nestle Coffee mate creamer for sale at a supermarket in New York,2025-09-05 16:22:08+00
67,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/ILWVIRHTMROTNAA73CKE4IPETU.jpg,"Workers are seen near Qantas Airways, Australia's national carrier, Boeing 737-800 aircraft on the tarmac at Adelaide Airport","Workers can be seen near Qantas Airways, Australia's national carrier, Boeing 737-800 aircraft on the tarmac at Adelaide Airport, Australia, August 22, 2018. REUTERS/David Gray/File Photo",5351,3525,https://www.reuters.com/resizer/v2/ILWVIRHTMROTNAA73CKE4IPETU.jpg?auth=c9065a6cdf77b5484b30615ec096100477b10bc43b51c0b5f44cbeff5a299b10,"Workers are seen near Qantas Airways, Australia's national carrier, Boeing 737-800 aircraft on the tarmac at Adelaide Airport",2025-09-05 16:09:22+00
68,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/7FFSMFQ53VNS7LNMMMAF6VTGKQ.jpg,"Jeff Smith, CEO and founder of Starboard Value, speaks during 13D Monitor's Active-Passive Investor Summit in New York","Jeff Smith, CEO and founder of Starboard Value, speaks during 13D Monitor's Active-Passive Investor Summit in New York City, U.S., October 22, 2024. REUTERS/Brendan McDermid/File Photo",5305,3537,https://www.reuters.com/resizer/v2/7FFSMFQ53VNS7LNMMMAF6VTGKQ.jpg?auth=97226861b36e5a2b5257dece299d8f896949bd5d6d1476445357180e3586884f,"Jeff Smith, CEO and founder of Starboard Value, speaks during 13D Monitor's Active-Passive Investor Summit in New York",2025-09-04 20:06:38+00
69,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/UNRKBO6LQVLFHFYHC4YY2CE6AE.jpg,Illustration shows U.S. dollar banknotes,"U.S. dollar banknotes are seen in this illustration taken May 4, 2025. REUTERS/Dado Ruvic/Illustration",3500,2234,https://www.reuters.com/resizer/v2/UNRKBO6LQVLFHFYHC4YY2CE6AE.jpg?auth=fb39e679426c865e959832d6ee3e7742e5e697621450630342d7e3f190bb238d,Illustration shows U.S. dollar banknotes,2025-10-06 21:02:55+00
70,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/DRNG4MBE3FJB7O7HMHIGIJQFYU.jpg,Illustration shows Salesforce logo,"Salesforce logo is seen near computer motherboard in this illustration taken January 8, 2024. REUTERS/Dado Ruvic/Illustration/File Photo",2863,1965,https://www.reuters.com/resizer/v2/DRNG4MBE3FJB7O7HMHIGIJQFYU.jpg?auth=c2536ea296f99fae266833526e36a14dfe31d940052d018221e3055986cf7a1c,Illustration shows Salesforce logo,2025-09-03 20:08:01+00
71,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/PMVF2HCJWVP65MYYETSW3ZRYEQ.jpg,Illustration shows Hewlett Packard Enterprise logo,"Figurines with computers and smartphones are seen in front of Hewlett Packard Enterprise logo in this illustration taken, February 19, 2024. REUTERS/Dado Ruvic/Illustration",3000,1873,https://www.reuters.com/resizer/v2/PMVF2HCJWVP65MYYETSW3ZRYEQ.jpg?auth=ab168023ac65ed641a88a5c66c45e72ca9601ecac14458a66747dfda6e646333,Illustration shows Hewlett Packard Enterprise logo,2025-10-01 18:10:16+00
72,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/CFXXW3SJANOLRGFBFWDRWIPWJM.jpg,Nestle CFO Manz attends the Annual General Meeting of Nestle in Ecublens,"Nestle CFO Anna Manz attends the Annual General Meeting of Nestle in Ecublens near Lausanne, Switzerland, April 18, 2024. REUTERS/Denis Balibouse/File Photo",5305,3654,https://www.reuters.com/resizer/v2/CFXXW3SJANOLRGFBFWDRWIPWJM.jpg?auth=87cb1aa7d4e614881caef6679edd5b0e71c37d86f59bd9daa8dfa97c1b9cd9a5,Nestle CFO Manz attends the Annual General Meeting of Nestle in Ecublens,2025-09-03 15:31:58+00
73,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/MWAK2UYF35LIPBVU4MJIEVP33M.jpg,Kraft Heinz to split grocery and sauces businesses into two publicly traded companies,"Heinz yellow mustard sits on a supermarket shelf, after Kraft Heinz KHC.O said on Tuesday it will split its grocery and sauces businesses into two publicly traded companies, in Encinitas, California, U.S., September 2, 2025.     REUTERS/Mike Blake",3402,2268,https://www.reuters.com/resizer/v2/MWAK2UYF35LIPBVU4MJIEVP33M.jpg?auth=479e829a89b228c038cc74a498904eccebb9235ad34e5c8a9fdd6d796d0e92e2,Kraft Heinz to split grocery and sauces businesses into two publicly traded companies,2025-09-02 17:46:09+00
74,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/TFQ6KMMJBNKVTOXGFXI3F3D7RM.jpg,Kraft Heinz Lunchables product shown for sale in a California grocery store,"Kraft Heinz-owned Lunchables products are displayed for sale in a grocery store in Encinitas, California, U.S., November, 12, 2024.  REUTERS/Mike Blake/File Photo",6456,4304,https://www.reuters.com/resizer/v2/TFQ6KMMJBNKVTOXGFXI3F3D7RM.jpg?auth=06a79958e08b68b83373ae75202bad9ebe07aef9f556dbda760fc78bcb054c35,Kraft Heinz Lunchables product shown for sale in a California grocery store,2025-09-02 18:04:49+00
75,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/SCBXVKK57RIFHMSBNSMPGE2TNA.jpg,158th Nestle Annual General Meeting,"Nestle CEO Laurent Freixe attends the Annual General Meeting of Nestle in Ecublens near Lausanne, Switzerland, April 16, 2025. REUTERS/Pierre Albouy/File Photo",6000,4000,https://www.reuters.com/resizer/v2/SCBXVKK57RIFHMSBNSMPGE2TNA.jpg?auth=ecce6032792ff935780d67a823c1d4eb0e89190424f9ee2c19b80501902794d5,158th Nestle Annual General Meeting,2025-09-02 14:19:43+00
76,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/V4EZEEV5UFNZHHUSW77FEL7ZUE.jpg,Le logo PepsiCo est visible à l'extérieur d'une usine à Leicester,"Le logo PepsiCo est visible à l'extérieur d'une usine à Leicester, au Royaume-Uni. /Photo prise le 14 août 2024/REUTERS/Hollie Adams",8192,5464,https://www.reuters.com/resizer/v2/V4EZEEV5UFNZHHUSW77FEL7ZUE.jpg?auth=0df3255618eef52ab61dad9f286e9c5fd91a77a35472e84d1d0e2ae5895f6ecc,Le logo PepsiCo est visible à l'extérieur d'une usine à Leicester,2025-09-02 13:49:34+00
77,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/6LZFHJ42OFM4PD4BTYHWA2DELU.jpg,"Paul Singer, founder and president of Elliott Management Corporation, speaks at WSJD Live conference in Laguna Beach","Paul Singer, founder and president of Elliott Management Corporation, speaks at WSJD Live conference in Laguna Beach, California, U.S., October 25, 2016. REUTERS/Mike Blake/File Photo",5048,3456,https://www.reuters.com/resizer/v2/6LZFHJ42OFM4PD4BTYHWA2DELU.jpg?auth=843b94f1a20b188d26c4df59b1227bc6a116607d54fc238a6db8baffca949b24,"Paul Singer, founder and president of Elliott Management Corporation, speaks at WSJD Live conference in Laguna Beach",2025-02-11 14:21:15+00
78,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/TT3SN2ZNOBNBFMRF2YIVXDOUII.jpg,Des bouteilles de Ketchup Heinz sont exposées sur une étagère dans un supermarché,"Des bouteilles de Ketchup Heinz sont exposées sur une étagère dans un supermarché à Sarajevo, en Bosnie-Herzégovine. /Photo prise le 29 octobre 2024/REUTERS/Dado Ruvic",3500,2333,https://www.reuters.com/resizer/v2/TT3SN2ZNOBNBFMRF2YIVXDOUII.jpg?auth=b84a6f118726896b07051aed28cff5e61759beeb5e05ce17c69a8703acc83951,Des bouteilles de Ketchup Heinz sont exposées sur une étagère dans un supermarché,2025-09-02 11:33:53+00
79,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/QJCXW7FTNZOS3BYYPGLWYO52VQ.jpg,Prodotto Kraft Heinz Lunchables in vendita in un negozio di alimentari della California,"I prodotti Lunchables di proprietà della Kraft Heinz sono esposti per la vendita in un negozio di alimentari a Encinitas, California, Stati Uniti, 12 novembre 2024.  REUTERS/Mike Blake",6456,4304,https://www.reuters.com/resizer/v2/QJCXW7FTNZOS3BYYPGLWYO52VQ.jpg?auth=9cc41a4c82dcf54024ccd4f23e81b214b24a95fe46e245639208b64cb21bd923,Prodotto Kraft Heinz Lunchables in vendita in un negozio di alimentari della California,2025-09-02 11:05:20+00
80,https://cloudfront-us-east-2.images.arcpublishing.com/reuters/VGKTLZADIZIUNHQG4BNS3FXQBA.jpg,Pedestrian is reflected on logo of Bank of Tokyo-Mitsubishi UFJ in Tokyo,"A pedestrian is reflected on a logo of Bank of Tokyo-Mitsubishi UFJ in Tokyo December 13, 2012. REUTERS/Yuriko Nakao/File Photo",2500,1937,https://www.reuters.com/resizer/v2/VGKTLZADIZIUNHQG4BNS3FXQBA.jpg?auth=7bfa8bde4db6869de5392cfa789e1f42391f99e9c387171c8ddb7398a7f9af8f,Pedestrian is reflected on logo of Bank of Tokyo-Mitsubishi UFJ in Tokyo,2025-09-02 05:20:55+00
